Date,Open,High,Low,Close,Volume,Name,Score 
2008-12-15,82.51,83.54,80.0,82.77,8848400,IBM,0.6530727400075284
2008-12-16,83.11,86.84,82.87,86.4,11574083,IBM,0.37523042669953144
2008-12-17,85.44,87.27,84.66,85.84,8778569,IBM,0.45839973032621617
2008-12-18,85.77,86.64,82.96,84.0,8030144,IBM,0.08872678113858756
2008-12-19,85.22,85.22,82.97,83.52,13099430,IBM,0.08911771000520896
2008-12-22,83.27,83.45,80.32,81.99,7084949,IBM,0.9967176939701318
2008-12-23,82.35,82.81,80.13,80.6,6386299,IBM,0.9394993207721318
2008-12-24,80.55,81.22,79.92,80.52,2419543,IBM,0.00798282017610974
2008-12-26,80.93,81.8,80.55,81.33,3102677,IBM,0.5368710294012863
2008-12-29,81.72,81.72,79.68,81.25,6064693,IBM,0.5320413698186475
2008-12-30,81.83,83.64,81.52,83.55,5774769,IBM,0.5322671373739168
2008-12-31,83.5,85.0,83.5,84.16,6667617,IBM,0.5575694128790069
2009-01-02,83.89,87.59,83.89,87.37,7558627,IBM,0.16581142790725079
2009-01-05,86.42,87.67,86.18,86.82,8316217,IBM,0.14962887185605767
2009-01-06,87.11,90.41,86.37,89.23,9653234,IBM,0.4857944509905904
2009-01-07,87.83,88.8,87.12,87.79,8455680,IBM,0.5962374282048524
2009-01-08,87.81,88.14,85.98,87.18,7231753,IBM,0.30095762024522055
2009-01-09,87.05,87.5,84.25,84.7,7440555,IBM,0.9412148960003395
2009-01-12,84.57,86.6,84.42,85.71,8072871,IBM,0.8470122100272615
2009-01-13,85.5,86.59,84.79,85.34,7657127,IBM,0.6474956056863432
2009-01-14,84.2,84.82,82.11,83.19,9470642,IBM,0.7405360316583757
2009-01-15,83.61,84.83,82.26,84.12,11735223,IBM,0.8917833254184617
2009-01-16,84.61,85.74,83.08,84.92,11245580,IBM,0.510611918598548
2009-01-20,84.76,84.92,81.76,81.98,13840227,IBM,0.2716327213320534
2009-01-21,86.29,91.6,86.0,91.42,24908525,IBM,0.8819124908828868
2009-01-22,89.83,90.74,88.11,90.07,12351422,IBM,0.6917798446290244
2009-01-23,88.4,90.7,87.81,89.49,10256388,IBM,0.1308194853718051
2009-01-26,89.77,92.67,89.52,91.6,9841875,IBM,0.8991510160721295
2009-01-27,91.77,91.97,90.5,91.66,8721601,IBM,0.23719170371077936
2009-01-28,92.7,94.94,91.91,94.82,13412453,IBM,0.597628941722171
2009-01-29,93.58,94.58,92.02,92.51,9234105,IBM,0.7465578505089059
2009-01-30,92.23,93.48,91.25,91.65,9617163,IBM,0.30062962531928084
2009-02-02,90.6,91.86,89.69,90.93,9926980,IBM,0.8267918087452142
2009-02-03,91.07,93.73,90.16,93.48,8866773,IBM,0.9964272865432332
2009-02-04,93.74,94.91,91.82,92.83,10191929,IBM,0.3708453822883444
2009-02-05,92.13,93.2,91.22,92.41,11622861,IBM,0.9534375647412481
2009-02-06,92.51,97.1,91.65,96.14,13063843,IBM,0.9549274127879678
2009-02-09,95.93,96.98,94.72,96.82,8165954,IBM,0.7236649830344238
2009-02-10,95.58,96.82,92.96,93.27,13541935,IBM,0.5159948170688252
2009-02-11,93.48,95.77,93.0,95.16,10765873,IBM,0.946273313273477
2009-02-12,94.41,95.2,92.2,95.07,9918736,IBM,0.6493558933768153
2009-02-13,94.79,95.18,93.57,93.84,6742532,IBM,0.47206642971632506
2009-02-17,91.73,92.49,90.5,90.67,8906784,IBM,0.42774972989142357
2009-02-18,91.17,92.25,90.44,91.51,8492665,IBM,0.4522976690288074
2009-02-19,91.06,92.16,88.45,88.93,12624634,IBM,0.0283880429340726
2009-02-20,88.05,89.9,87.34,88.79,12401342,IBM,0.20286540987461277
2009-02-23,89.3,89.33,84.19,84.37,13509701,IBM,0.21699778360638433
2009-02-24,84.63,87.08,84.1,86.4,12916040,IBM,0.7162465109490262
2009-02-25,86.0,87.12,82.85,85.9,12646705,IBM,0.12079983157612051
2009-02-26,86.85,90.2,86.33,88.97,17424011,IBM,0.20913436403241326
2009-02-27,88.12,93.28,88.01,92.03,21312536,IBM,0.1159855113748759
2009-03-02,91.17,91.9,88.75,89.05,15231919,IBM,0.7610141245765508
2009-03-03,90.16,90.18,87.19,87.77,13745837,IBM,0.7082866956651135
2009-03-04,88.97,91.24,87.6,89.49,15391882,IBM,0.5921522393208588
2009-03-05,88.13,90.16,87.02,87.48,14933403,IBM,0.9052434027035252
2009-03-06,87.47,88.25,83.81,85.81,15187919,IBM,0.7647640783681016
2009-03-09,84.7,86.8,83.02,83.48,13153048,IBM,0.8063983018066513
2009-03-10,85.11,87.25,83.64,87.25,15915749,IBM,0.5377494387894701
2009-03-11,87.51,89.54,86.72,88.62,11824127,IBM,0.16449932474671058
2009-03-12,88.59,90.6,87.49,90.4,11829250,IBM,0.3303814292775715
2009-03-13,90.4,90.65,89.29,90.36,9112201,IBM,0.17730627865823856
2009-03-16,91.65,93.0,90.54,91.22,11796373,IBM,0.9746407191144439
2009-03-17,91.11,92.91,90.45,92.91,11490142,IBM,0.457748204713326
2009-03-18,89.46,92.9,89.41,91.95,17956511,IBM,0.2369442813254925
2009-03-19,92.84,93.35,91.51,92.66,9899994,IBM,0.5210843581056867
2009-03-20,93.16,95.0,92.18,92.51,12194884,IBM,0.16073498312287493
2009-03-23,93.7,98.71,93.7,98.71,12408203,IBM,0.7301496992463249
2009-03-24,97.69,99.55,97.52,98.3,9347238,IBM,0.06614727649153318
2009-03-25,98.47,99.86,96.09,97.95,12017509,IBM,0.0012002056828481766
2009-03-26,98.47,99.2,97.75,98.78,11440812,IBM,0.3687330394593441
2009-03-27,95.99,96.0,92.75,94.15,15746911,IBM,0.4479796014798647
2009-03-30,92.0,94.74,91.8,94.52,10973033,IBM,0.15398862859419316
2009-03-31,94.96,98.66,94.85,96.89,14553959,IBM,0.3746927798190639
2009-04-01,96.13,98.0,95.7,97.61,12212834,IBM,0.7990904421805071
2009-04-02,99.15,101.99,98.38,100.82,16226813,IBM,0.15730690585935148
2009-04-03,99.73,102.66,99.71,102.22,10964564,IBM,0.8951825386596867
2009-04-06,100.9,101.85,100.0,101.56,8821996,IBM,0.23048092680229026
2009-04-07,100.17,100.5,98.52,98.75,8768491,IBM,0.27846503746002527
2009-04-08,99.45,101.55,99.0,101.19,7311817,IBM,0.7692743993883894
2009-04-09,102.01,102.45,100.25,101.7,8014029,IBM,0.20075858819122505
2009-04-13,100.28,101.65,99.04,99.95,7797542,IBM,0.8857203451180682
2009-04-14,99.08,99.95,98.27,99.27,6277538,IBM,0.18007026092041234
2009-04-15,98.23,99.06,96.44,98.85,8164390,IBM,0.7387424074386149
2009-04-16,99.74,101.92,99.18,101.43,9260106,IBM,0.6814863860493537
2009-04-17,101.18,102.04,99.69,101.27,10218764,IBM,0.0928073514921941
2009-04-20,100.29,101.19,99.21,100.43,12588576,IBM,0.4091056945451108
2009-04-21,98.41,102.48,98.2,102.31,15230878,IBM,0.29876709763708154
2009-04-22,101.17,103.86,101.06,102.55,12120548,IBM,0.5789112373738389
2009-04-23,102.65,102.78,99.8,101.42,9440413,IBM,0.8467752069543428
2009-04-24,101.17,101.58,99.5,100.08,10157513,IBM,0.7655671928357015
2009-04-27,99.61,101.69,99.29,99.95,8612348,IBM,0.8478087979997369
2009-04-28,99.36,102.73,99.25,101.94,11111494,IBM,0.9429806632739999
2009-04-29,101.98,105.0,101.67,104.04,9786690,IBM,0.2608185138290685
2009-04-30,104.55,106.05,102.85,103.21,10664488,IBM,0.3360985524217742
2009-05-01,103.78,104.86,102.94,104.61,6237185,IBM,0.5813221006210884
2009-05-04,105.26,106.75,104.61,106.19,8314968,IBM,0.39236849562720455
2009-05-05,106.0,106.82,105.51,105.85,6751973,IBM,0.938597104310276
2009-05-06,105.23,105.5,103.71,104.62,7535537,IBM,0.9694754737939395
2009-05-07,104.65,104.8,101.83,102.59,8524436,IBM,0.22480510421220623
2009-05-08,103.58,103.75,99.83,101.49,11575755,IBM,0.7478105079787658
2009-05-11,101.09,103.88,100.95,102.9,8253824,IBM,0.28159860648034796
2009-05-12,102.98,104.38,102.37,103.94,7963605,IBM,0.03306268874246643
2009-05-13,102.88,103.1,101.35,102.26,8202724,IBM,0.9433502857558762
2009-05-14,101.72,102.71,100.77,101.05,9445455,IBM,0.10257090794964197
2009-05-15,100.9,103.07,100.57,101.37,8367739,IBM,0.6036899617215116
2009-05-18,102.0,104.71,101.94,104.58,7429409,IBM,0.342295531700634
2009-05-19,104.33,106.12,104.0,105.51,7079435,IBM,0.042355016284200575
2009-05-20,105.51,105.98,103.81,104.05,7083138,IBM,0.4344134158515164
2009-05-21,103.07,103.25,101.74,102.82,7411431,IBM,0.335976503992083
2009-05-22,102.67,103.31,101.75,101.89,5596474,IBM,0.6761223601212586
2009-05-26,101.32,105.63,101.02,105.02,7211942,IBM,0.22678094142159266
2009-05-27,104.34,105.17,102.91,102.93,7121132,IBM,0.11704814457537638
2009-05-28,103.34,105.14,102.68,104.69,6127885,IBM,0.37939540420116113
2009-05-29,104.47,106.5,103.95,106.28,6871876,IBM,0.18348538078077348
2009-06-01,106.94,108.67,106.67,108.37,7725911,IBM,0.31984775042831437
2009-06-02,107.51,108.8,106.66,106.83,7046035,IBM,0.3613703018036831
2009-06-03,106.53,106.6,105.11,106.49,7688214,IBM,0.02844141595647387
2009-06-04,106.17,106.87,105.6,106.33,5468792,IBM,0.638731643856269
2009-06-05,107.33,108.4,106.75,107.24,7665350,IBM,0.15260671000660808
2009-06-08,106.64,107.98,105.5,107.49,6364301,IBM,0.23205650417261292
2009-06-09,108.15,109.14,107.99,108.14,8592752,IBM,0.4409269598216816
2009-06-10,109.2,109.28,107.05,108.35,7578705,IBM,0.818607322461307
2009-06-11,108.75,110.64,108.56,109.4,9136089,IBM,0.5329098032639672
2009-06-12,108.4,109.28,107.75,108.21,7250917,IBM,0.6144882294595907
2009-06-15,107.63,108.83,107.24,107.62,8567686,IBM,0.5103409935595051
2009-06-16,108.47,109.14,107.27,107.32,7231444,IBM,0.40033501729483834
2009-06-17,107.46,107.88,106.88,107.0,7366166,IBM,0.16863782264350802
2009-06-18,106.93,107.53,106.12,106.33,6207156,IBM,0.3861395003696303
2009-06-19,106.31,106.65,105.5,105.89,13562225,IBM,0.27613371485404736
2009-06-22,105.18,105.88,104.23,104.52,7296198,IBM,0.6712538042413038
2009-06-23,104.75,104.87,103.79,104.44,5154084,IBM,0.5910935664607504
2009-06-24,105.39,106.48,103.72,104.15,6395356,IBM,0.8688383279578755
2009-06-25,103.7,106.78,103.51,106.06,6900783,IBM,0.35663265788200216
2009-06-26,106.5,106.5,105.05,105.68,5128668,IBM,0.2035848962113389
2009-06-29,105.99,106.18,105.16,105.83,4681817,IBM,0.49775026376846276
2009-06-30,105.69,106.03,103.81,104.42,7512588,IBM,0.07057565317523395
2009-07-01,105.0,106.27,104.73,104.84,5537276,IBM,0.2892516267735652
2009-07-02,103.8,103.91,101.73,101.73,7027779,IBM,0.6668540528299166
2009-07-06,101.57,102.23,100.47,101.65,6523090,IBM,0.8906853823589385
2009-07-07,101.34,101.96,100.03,100.19,6685957,IBM,0.7933379900091019
2009-07-08,100.29,101.17,99.5,100.68,7380719,IBM,0.1763307163675787
2009-07-09,101.12,102.78,100.85,102.08,6153127,IBM,0.6207914065225074
2009-07-10,100.97,101.72,99.8,100.83,7470894,IBM,0.34530055229979406
2009-07-13,101.28,103.65,100.19,103.62,9494417,IBM,0.8293368737111599
2009-07-14,103.42,103.62,102.52,103.25,5416082,IBM,0.46295989209402766
2009-07-15,104.75,107.22,104.6,107.22,8707266,IBM,0.9098342448883785
2009-07-16,106.84,110.97,106.79,110.64,15048197,IBM,0.247090604833759
2009-07-17,113.41,115.53,113.16,115.42,20190163,IBM,0.4674026825840898
2009-07-20,114.53,116.88,114.39,116.44,10683485,IBM,0.5714174126260261
2009-07-21,115.87,117.04,115.38,117.04,8303777,IBM,0.7645276901143487
2009-07-22,116.18,117.2,115.09,115.57,8813331,IBM,0.6420137955574166
2009-07-23,115.06,118.0,115.06,117.06,8464024,IBM,0.02549921613165307
2009-07-24,116.68,118.15,116.63,117.64,6262750,IBM,0.09746718854167324
2009-07-27,116.95,117.92,116.57,117.63,5070160,IBM,0.9533956370209158
2009-07-28,116.63,117.52,116.34,117.28,5783139,IBM,0.54062109968238
2009-07-29,116.36,117.28,116.05,117.26,5101397,IBM,0.8092802713890938
2009-07-30,118.0,119.37,117.67,117.86,6805957,IBM,0.017367292599992812
2009-07-31,117.56,118.99,117.56,117.93,5329586,IBM,0.9453253652376363
2009-08-03,118.88,119.96,118.69,119.92,6112018,IBM,0.36880160306271914
2009-08-04,119.17,119.8,119.02,119.6,4994676,IBM,0.9469939708972326
2009-08-05,118.52,119.0,117.86,118.47,5026291,IBM,0.1502067820855263
2009-08-06,118.31,118.4,116.7,117.38,6003237,IBM,0.42700151405002895
2009-08-07,118.11,119.91,118.11,119.33,5763172,IBM,0.5243458448015719
2009-08-10,118.17,119.19,117.97,118.7,4041305,IBM,0.16896220084237534
2009-08-11,118.03,118.5,117.32,117.79,4844435,IBM,0.17188452315871716
2009-08-12,117.6,119.96,117.42,119.29,6291557,IBM,0.4905033685787519
2009-08-13,119.28,119.78,118.63,119.58,5489981,IBM,0.9478260814166254
2009-08-14,119.29,119.74,117.62,118.57,4797051,IBM,0.2313063608221546
2009-08-17,116.69,117.44,116.21,116.86,5351307,IBM,0.3047904234927056
2009-08-18,116.81,118.0,116.73,117.63,4286472,IBM,0.547777821455457
2009-08-19,116.36,118.77,116.12,118.57,4837844,IBM,0.5930429700779534
2009-08-20,118.44,119.41,118.1,118.95,4842029,IBM,0.6022092952579166
2009-08-21,119.65,120.01,118.55,119.9,8307764,IBM,0.8878150504209421
2009-08-24,119.92,120.88,119.1,119.32,6365021,IBM,0.5398493009973663
2009-08-25,119.25,120.15,118.71,118.83,4653733,IBM,0.9545811234582955
2009-08-26,118.64,119.85,117.51,119.47,4516257,IBM,0.24956306511340243
2009-08-27,118.73,119.59,117.85,119.43,4356903,IBM,0.9505435253881912
2009-08-28,120.1,120.23,117.77,118.22,6236128,IBM,0.6707333692690731
2009-08-31,117.1,118.06,116.92,118.05,5440174,IBM,0.39587928101672387
2009-09-01,117.67,118.93,116.5,116.69,6305084,IBM,0.5623230679061461
2009-09-02,116.34,117.24,116.0,116.09,5178727,IBM,0.17012273377911857
2009-09-03,116.55,116.73,115.15,116.33,4937002,IBM,0.9875584790902299
2009-09-04,116.58,117.5,116.21,117.46,3451667,IBM,0.7788685199057278
2009-09-08,117.94,118.17,116.63,117.16,5797728,IBM,0.39139343387507874
2009-09-09,117.03,117.67,116.16,116.76,5248477,IBM,0.7806824610832591
2009-09-10,116.99,117.83,116.75,117.67,4889568,IBM,0.8050887508129743
2009-09-11,117.8,119.25,117.47,118.05,5893678,IBM,0.49648004026406645
2009-09-14,117.0,118.99,116.94,118.88,4760207,IBM,0.8230189477373443
2009-09-15,118.78,119.45,118.16,119.35,6535919,IBM,0.7265297001092892
2009-09-16,119.5,122.0,119.3,121.82,11239737,IBM,0.2621330982600406
2009-09-17,121.14,122.78,121.05,121.88,8394048,IBM,0.43068151544858857
2009-09-18,122.45,122.88,121.62,122.11,9936586,IBM,0.7023936946612935
2009-09-21,121.03,122.08,120.88,121.57,4516477,IBM,0.6264396254484401
2009-09-22,122.09,122.11,120.98,121.61,5564648,IBM,0.6990869184124298
2009-09-23,121.26,122.74,120.71,120.82,5539926,IBM,0.17444293922446985
2009-09-24,120.69,121.65,120.4,120.94,5427378,IBM,0.8697404352589695
2009-09-25,120.27,121.65,120.1,121.08,5187894,IBM,0.5701903765917291
2009-09-28,120.52,122.0,118.94,119.33,8250073,IBM,0.3807603693336016
2009-09-29,119.36,119.94,118.6,118.81,6748992,IBM,0.06311326909784631
2009-09-30,119.18,120.0,117.55,119.61,7733205,IBM,0.17618222857206778
2009-10-01,119.39,119.61,117.56,117.9,7070015,IBM,0.6833354785554804
2009-10-02,117.4,119.66,117.26,119.02,7585296,IBM,0.7479264029211447
2009-10-05,118.9,120.18,118.13,119.75,5673472,IBM,0.22248554971474155
2009-10-06,120.39,121.59,120.22,121.35,6659151,IBM,0.6638476657626062
2009-10-07,121.12,122.85,120.94,122.78,5967677,IBM,0.9086363915506996
2009-10-08,122.52,122.98,121.85,122.29,6501378,IBM,0.2406419878988849
2009-10-09,122.43,126.0,122.3,125.93,13123483,IBM,0.17971857340654818
2009-10-12,125.44,127.1,125.2,127.04,7730425,IBM,0.6393467454264994
2009-10-13,126.22,127.39,126.2,127.02,7582436,IBM,0.668361098284552
2009-10-14,127.71,128.61,126.6,128.35,9558486,IBM,0.018622353468965458
2009-10-15,127.56,128.0,126.32,127.98,11952990,IBM,0.8128329798656849
2009-10-16,123.15,123.7,121.25,121.64,19218945,IBM,0.7044027064488733
2009-10-19,121.76,123.36,121.61,123.06,7514034,IBM,0.14441204328189228
2009-10-20,123.36,123.5,121.5,122.82,8780912,IBM,0.236028748797393
2009-10-21,122.18,124.11,120.86,120.87,7175154,IBM,0.19389826816701006
2009-10-22,120.75,123.0,120.34,122.69,6029228,IBM,0.3602433569611122
2009-10-23,122.95,123.06,120.0,120.36,6799823,IBM,0.36375983745627416
2009-10-26,120.61,122.44,119.55,120.11,6539803,IBM,0.40988339315915756
2009-10-27,120.18,122.14,119.15,120.65,9445982,IBM,0.8372205023753461
2009-10-28,120.47,121.68,119.87,121.5,8782409,IBM,0.039075764132349144
2009-10-29,122.15,123.03,121.6,122.87,6309369,IBM,0.0013034198441845835
2009-10-30,122.63,124.3,120.48,120.61,7716347,IBM,0.056659158383065455
2009-11-02,120.77,121.93,119.5,120.56,7050252,IBM,0.7119676091239361
2009-11-03,119.53,121.19,119.53,121.16,5720434,IBM,0.8015276657515753
2009-11-04,121.46,122.5,121.16,121.29,6353648,IBM,0.8276590295798877
2009-11-05,122.12,123.5,122.0,123.1,6703852,IBM,0.004492900448480386
2009-11-06,122.51,123.49,122.23,123.49,4979517,IBM,0.8911931054790098
2009-11-09,123.92,126.0,123.49,126.0,7767199,IBM,0.16018612784411368
2009-11-10,125.3,127.05,125.17,126.91,6444507,IBM,0.37582023629090655
2009-11-11,126.55,127.3,125.94,127.19,6531368,IBM,0.26398669342384384
2009-11-12,126.61,127.65,126.11,126.26,5345379,IBM,0.23242654353661885
2009-11-13,126.41,127.8,126.27,127.03,4986825,IBM,0.7405624464744993
2009-11-16,127.17,128.24,127.03,128.21,7975416,IBM,0.8815060964652421
2009-11-17,127.43,128.66,127.4,128.63,7910332,IBM,0.3423274241730705
2009-11-18,128.05,128.35,127.55,128.15,3970158,IBM,0.7690937886000777
2009-11-19,127.28,127.84,126.51,127.54,5309025,IBM,0.6831016084024955
2009-11-20,127.17,127.69,126.46,126.96,5354701,IBM,0.6017551719459875
2009-11-23,127.7,128.94,127.65,128.2,7003414,IBM,0.055453571070456786
2009-11-24,127.9,128.32,127.14,127.93,4822106,IBM,0.6266033109008908
2009-11-25,127.88,128.22,127.08,127.28,3970966,IBM,0.8119957169313917
2009-11-27,124.59,126.62,124.26,125.7,3319189,IBM,0.7584191514097804
2009-11-30,125.12,126.6,124.92,126.35,6302942,IBM,0.1959800114498622
2009-12-01,127.29,128.39,126.85,127.94,6578504,IBM,0.7220638875010994
2009-12-02,127.32,128.39,127.16,127.21,4599675,IBM,0.12102673563580446
2009-12-03,127.6,128.47,127.25,127.55,5759913,IBM,0.7339391399620624
2009-12-04,128.4,128.9,126.0,127.25,7068967,IBM,0.25911292492028815
2009-12-07,126.88,127.53,126.59,127.04,4144680,IBM,0.3545092989474551
2009-12-08,126.97,127.35,126.16,126.8,5351458,IBM,0.21037493908777127
2009-12-09,126.7,128.39,126.11,128.39,6071919,IBM,0.7181490135575767
2009-12-10,128.13,129.47,128.09,129.34,7077907,IBM,0.7757505580316773
2009-12-11,129.01,129.77,128.71,129.68,6599285,IBM,0.7525636021396716
2009-12-14,129.65,129.98,129.6,129.93,5202187,IBM,0.5264317376540276
2009-12-15,129.46,129.86,127.94,128.49,8033372,IBM,0.08091660133821377
2009-12-16,128.74,129.6,128.35,128.71,6372736,IBM,0.03649790269945741
2009-12-17,128.0,128.56,127.12,127.4,5910454,IBM,0.3813842547616507
2009-12-18,127.97,128.39,127.0,127.91,9106601,IBM,0.45348142974467975
2009-12-21,127.8,128.94,127.68,128.65,4775164,IBM,0.0411970263797663
2009-12-22,129.3,129.98,129.19,129.93,5535651,IBM,0.1647551839542465
2009-12-23,129.7,130.0,129.3,130.0,4129112,IBM,0.18783736375817528
2009-12-24,129.89,130.57,129.48,130.57,4265079,IBM,0.5875382203454236
2009-12-28,130.99,132.31,130.72,132.31,5801087,IBM,0.03349524344596588
2009-12-29,132.28,132.37,131.8,131.85,4184782,IBM,0.9179445660162204
2009-12-30,131.23,132.68,130.68,132.57,3867291,IBM,0.2898165840753857
2009-12-31,132.41,132.85,130.75,130.9,4225128,IBM,0.3679244345735343
2010-01-04,131.18,132.97,130.85,132.45,6155846,IBM,0.10517995377480527
2010-01-05,131.68,131.85,130.1,130.85,6842471,IBM,0.7795129465891835
2010-01-06,130.68,131.49,129.81,130.0,5605290,IBM,0.33000293102950184
2010-01-07,129.87,130.25,128.91,129.55,5840569,IBM,0.6816182673938792
2010-01-08,129.07,130.92,129.05,130.85,4197105,IBM,0.16757644977191
2010-01-11,131.06,131.06,128.67,129.48,5731177,IBM,0.6224563825331665
2010-01-12,129.03,131.33,129.0,130.51,8083354,IBM,0.17303840520842761
2010-01-13,130.39,131.12,129.16,130.23,6458302,IBM,0.26684445639285403
2010-01-14,130.55,132.71,129.91,132.31,7114544,IBM,0.2232413117049593
2010-01-15,132.03,132.89,131.09,131.78,8502320,IBM,0.31340211409566565
2010-01-19,131.63,134.25,131.56,134.14,13916168,IBM,0.3032169162979935
2010-01-20,130.46,131.15,128.95,130.25,15201857,IBM,0.1668543986334925
2010-01-21,130.47,130.69,128.06,129.0,9608696,IBM,0.4275968926892826
2010-01-22,128.67,128.89,125.37,125.5,10089325,IBM,0.7821912612273068
2010-01-25,126.33,126.9,125.71,126.12,5738920,IBM,0.2367496682485879
2010-01-26,125.92,127.75,125.41,125.75,7136640,IBM,0.4777744040993561
2010-01-27,125.82,126.96,125.04,126.33,8719447,IBM,0.45923450543502675
2010-01-28,127.03,127.04,123.05,123.75,9622829,IBM,0.6420573615846173
2010-01-29,124.32,125.0,121.9,122.39,11572387,IBM,0.7741786103656279
2010-02-01,123.23,124.95,122.78,124.67,7249873,IBM,0.532958486141464
2010-02-02,124.79,125.81,123.95,125.53,5900187,IBM,0.4388554575681517
2010-02-03,125.16,126.07,125.07,125.66,4177981,IBM,0.8911299632806505
2010-02-04,125.19,125.44,122.9,123.0,9129991,IBM,0.01639432422417031
2010-02-05,123.04,123.72,121.83,123.52,8618019,IBM,0.5581139788807014
2010-02-08,123.15,123.22,121.74,121.88,5719389,IBM,0.18536609185259245
2010-02-09,122.65,124.2,122.46,123.21,6044966,IBM,0.28167987777687575
2010-02-10,122.94,123.65,122.21,122.81,5219260,IBM,0.6673028335321213
2010-02-11,122.58,124.2,122.06,123.73,5091096,IBM,0.8390194621077701
2010-02-12,123.01,124.05,121.61,124.0,8018236,IBM,0.2135154908890975
2010-02-16,124.91,125.23,124.11,125.23,6777265,IBM,0.11438682588749594
2010-02-17,125.5,126.53,125.21,126.33,5827357,IBM,0.2217341197088757
2010-02-18,126.13,128.0,126.0,127.81,5527576,IBM,0.6058261417781476
2010-02-19,127.35,128.06,126.87,127.19,6303678,IBM,0.6266646807050653
2010-02-22,127.3,127.43,126.31,126.85,3808077,IBM,0.6009564846177684
2010-02-23,126.48,127.66,126.0,126.46,4594376,IBM,0.4164604896811569
2010-02-24,127.02,128.27,126.81,127.59,4782100,IBM,0.047561473889382144
2010-02-25,126.05,127.24,125.57,127.07,5658776,IBM,0.11884223786117087
2010-02-26,127.01,128.0,126.74,127.16,4784139,IBM,0.2073150051041387
2010-03-01,127.5,128.83,127.47,128.57,4577715,IBM,0.01658870845400906
2010-03-02,128.7,129.09,127.13,127.42,6013437,IBM,0.6964506699748738
2010-03-03,127.73,128.02,126.68,126.88,6389967,IBM,0.9682866726124705
2010-03-04,127.07,127.07,125.47,126.72,6032328,IBM,0.04501913725225304
2010-03-05,127.17,127.55,127.04,127.25,6140472,IBM,0.5089900867086997
2010-03-08,127.06,127.5,126.36,126.41,6199570,IBM,0.8229687872663397
2010-03-09,126.27,126.29,125.2,125.55,7529306,IBM,0.05800021700705904
2010-03-10,125.98,126.36,125.21,125.62,6917512,IBM,0.892406145182249
2010-03-11,125.71,127.81,125.71,127.6,7929401,IBM,0.6811668391004508
2010-03-12,127.91,128.37,127.51,127.94,5170094,IBM,0.5580059892375128
2010-03-15,127.4,128.34,127.28,127.83,4544089,IBM,0.011986114913995927
2010-03-16,128.0,128.88,127.45,128.67,6135031,IBM,0.7145890337196651
2010-03-17,128.9,128.93,127.36,127.76,6348995,IBM,0.7309637077164741
2010-03-18,127.46,128.75,127.45,128.38,4954633,IBM,0.06095380215005308
2010-03-19,128.84,128.93,126.78,127.71,10744286,IBM,0.602215020180223
2010-03-22,127.11,128.39,126.57,127.98,5651866,IBM,0.5309427975524365
2010-03-23,127.94,129.43,127.64,129.37,5979298,IBM,0.8134206090232211
2010-03-24,128.63,129.95,128.47,128.53,6669246,IBM,0.5863231087204779
2010-03-25,129.36,130.73,129.13,129.24,7605394,IBM,0.00497243812244641
2010-03-26,128.93,129.78,128.72,129.26,5550705,IBM,0.4737349213229528
2010-03-29,129.3,129.95,128.26,128.59,4643265,IBM,0.08624080111081545
2010-03-30,128.9,129.13,128.25,128.77,3426538,IBM,0.3867149909845483
2010-03-31,128.23,128.75,127.65,128.25,4904711,IBM,0.6091253366967352
2010-04-01,128.95,129.31,127.55,128.25,4980625,IBM,0.3151356809269287
2010-04-05,128.38,129.8,128.14,129.35,4118884,IBM,0.4320674741386329
2010-04-06,128.68,129.3,128.05,128.93,3926409,IBM,0.1483084380626566
2010-04-07,128.53,129.27,128.01,128.48,5157358,IBM,0.05838138917135727
2010-04-08,128.04,128.23,127.2,127.61,6006833,IBM,0.6759854602914313
2010-04-09,127.88,128.87,127.12,128.76,5186516,IBM,0.6343715104293208
2010-04-12,128.57,128.96,128.24,128.36,3994168,IBM,0.5182565124360284
2010-04-13,128.26,129.44,127.84,129.03,6821802,IBM,0.4843782171678632
2010-04-14,129.73,131.42,129.46,131.25,8545857,IBM,0.9403606005057298
2010-04-15,130.53,131.14,130.19,130.89,6425399,IBM,0.46446814326376096
2010-04-16,130.68,132.17,130.25,130.63,9549798,IBM,0.6827576152405707
2010-04-19,130.38,132.28,130.38,132.23,11353679,IBM,0.5947148412319037
2010-04-20,129.2,130.33,128.26,129.69,15218573,IBM,0.6850697669118708
2010-04-21,129.87,130.27,128.5,128.99,7560015,IBM,0.2609556709316435
2010-04-22,128.64,129.36,127.77,129.13,6018690,IBM,0.5713220914000317
2010-04-23,129.08,130.1,128.71,129.99,6197382,IBM,0.6975639241513293
2010-04-26,129.76,131.04,129.54,130.73,5285484,IBM,0.293345690538413
2010-04-27,129.9,132.0,128.71,128.82,10917510,IBM,0.4691806757026339
2010-04-28,129.4,130.47,129.03,130.1,7123602,IBM,0.6401151933523337
2010-04-29,130.55,131.21,130.15,130.46,5786888,IBM,0.5967880536015305
2010-04-30,130.43,130.64,128.84,129.0,6266689,IBM,0.48336983646339404
2010-05-03,129.39,130.14,128.8,129.6,4992019,IBM,0.836021431768802
2010-05-04,128.89,128.93,126.58,128.12,8285289,IBM,0.15002102086323432
2010-05-05,127.12,128.23,126.87,127.46,6072834,IBM,0.05941459114695924
